"lot_id","source_url","audit_row","upstream_title","mapping_kind","catalog_status","peated_ids","possible_peated_ids","catalog_bottle","reason"
"5281272","https://whiskyauctioneer.com/whisky-lot/5281272/johnnie-walker-xr-23-year-old","156","Johnnie Walker XR 23 Year Old","final_evidence","ADDED — optional facts left blank","B52715","","John Walker & Sons XR","Cask strength, colour, filtration, malt PPM, vintage, bottling year, precise release month/day, producer-worded maturation, cask number, outturn and flavor profile remain unknown. Listed distillers are a verified subset. No Brora assignment, inferred edition, generated age suffix, alias or reference. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"5281279","https://whiskyauctioneer.com/whisky-lot/5281279/glenfiddich-gran-cortes-xxii-22-year-old","133","Glenfiddich Gran Cortes XXII 22 Year Old","final_evidence","ADDED — optional facts left blank","B52651","","Glenfiddich Gran Cortes XXII","Cask strength, natural colour, filtration, malt PPM, vintage, bottling year, exact release day, cask identifier, outturn and flavor profile remain unknown. No separate edition. XXII is producer wording, not an added 22-year suffix. Exact clean retailer image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"5281283","https://whiskyauctioneer.com/whisky-lot/5281283/hennessy-250-collectors-blend-1-litre","1497","Hennessy 250 Collectors Blend 1 Litre","final_evidence","SKIPPED — not whisky","","","Hennessy 250 Collectors Blend 1 Litre","Exact lot classifies the product as Cognac. Its Hennessy 250 bottle and matching presentation box were inspected. Collectors Blend does not mean blended whisky. Exclude the entire row; no production write."
"5281287","https://whiskyauctioneer.com/whisky-lot/5281287/balvenie-moscatel-cask-13-year-old","11","Balvenie Moscatel Cask 13 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281289","https://whiskyauctioneer.com/whisky-lot/5281289/macallan-1991-wilson-morgan-barrel-selection-20-year-old","1037","Macallan 1991 Wilson & Morgan Barrel Selection 20 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281290","https://whiskyauctioneer.com/whisky-lot/5281290/balvenie-moscatel-cask-13-year-old","11","Balvenie Moscatel Cask 13 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281295","https://whiskyauctioneer.com/whisky-lot/5281295/balvenie-moscatel-cask-13-year-old","11","Balvenie Moscatel Cask 13 Year Old","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281316","https://whiskyauctioneer.com/whisky-lot/5281316/macallan-fine-oak-25-year-old","2350","Macallan Fine Oak 25 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B5015","","Macallan Fine Oak 25 Year Old","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"5281333","https://whiskyauctioneer.com/whisky-lot/5281333/port-ellen-1979-natural-cask-strength-32-year-old-11th-release","2655","Port Ellen 1979 Natural Cask Strength 32 Year Old - 11th Release","final_evidence","EXISTING — exact bottle verified; no changes","B4688","","Port Ellen 1979 Natural Cask Strength 32 Year Old - 11th Release","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"5281337","https://whiskyauctioneer.com/whisky-lot/5281337/macallan-1979-gran-reserva-18-year-old","2345","Macallan 1979 Gran Reserva 18 Year Old","final_evidence","EXISTING — exact bottle verified; no changes","B5434","","Macallan 1979 Gran Reserva 18 Year Old","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"5281350","https://whiskyauctioneer.com/whisky-lot/5281350/yamazaki-12-year-old-suntory-pure-malt","10","Yamazaki 12 Year Old Suntory Pure Malt","review_lead_only","matched_existing","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281355","https://whiskyauctioneer.com/whisky-lot/5281355/macallan-30-year-old-double-cask-annual-2021-release","2348","Macallan 30 Year Old Double Cask Annual 2021 Release","final_evidence","EXISTING — exact bottle verified; no changes","B45105","","Macallan 30 Year Old Double Cask Annual 2021 Release","Exact marketed expression identified from the source card facts and fresh narrow production search. Release-defining age, vintage, edition, cask code, release year and/or ABV agree where present. No production write."
"5281356","https://whiskyauctioneer.com/whisky-lot/5281356/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281357","https://whiskyauctioneer.com/whisky-lot/5281357/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281358","https://whiskyauctioneer.com/whisky-lot/5281358/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281359","https://whiskyauctioneer.com/whisky-lot/5281359/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281360","https://whiskyauctioneer.com/whisky-lot/5281360/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281362","https://whiskyauctioneer.com/whisky-lot/5281362/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281364","https://whiskyauctioneer.com/whisky-lot/5281364/macallan-25-year-old-annual-2022-release","1","Macallan 25 Year Old Annual 2022 Release","review_lead_only","created_verified","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281371","https://whiskyauctioneer.com/whisky-lot/5281371/chichibu-moeginomura-50th-anniversary","116","Chichibu Moeginomura 50th Anniversary","final_evidence","ADDED — optional facts left blank","B52575","","Ichiro's Moeginomura 50th Anniversary","Vintage, bottling year, cask strength, natural colour, chill filtration, maturation of the complete whisky, cask identifier, malt PPM, flavor profile and exact release month/day are unverified. Component age 11 and vintage 2010 are not promoted. No separate edition or series established. Exact clean image saved locally. Upload pending: the JSON CLI does not accept multipart files. No direct credential-based upload attempted."
"5281375","https://whiskyauctioneer.com/whisky-lot/5281375/hibiki-anniversary-blend-100th-anniversary-suntory-whisky","2565","Hibiki Anniversary Blend - 100th Anniversary of Suntory Whisky","final_evidence","EXISTING — exact bottle verified; no changes","B51825","","Hibiki Anniversary Blend - 100th Anniversary of Suntory Whisky","Exact marketed expression identified from the source title, source card facts and fresh production search. The release-defining age, vintage, edition, cask code, release year and/or ABV agree where those facts are present. No production write."
"5281397","https://whiskyauctioneer.com/whisky-lot/5281397/johnnie-walker-eight-treasures-30-year-old","154","Johnnie Walker Eight Treasures 30 Year Old","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
"5281398","https://whiskyauctioneer.com/whisky-lot/5281398/springbank-1965-smws-2732","1230","Springbank 1965 SMWS 27.32","review_lead_only","historical_create_recorded","","","","This source URL was a review lead. The audit did not use it as final URL-level evidence for a Peated mapping."
